# PLATE_NAME plate04
# PLOT_MAX 1.000000
# PLOT_MIN 0.900990
0.970297	1.000000	0.970297	0.960396	0.940594	0.940594	0.970297	0.910891
0.980198	1.000000	0.960396	0.990099	0.940594	0.980198	0.950495	0.950495
0.950495	0.930693	0.970297	0.960396	0.950495	0.960396	0.970297	0.960396
0.980198	0.970297	0.990099	0.970297	0.970297	0.960396	0.960396	0.970297
0.960396	0.940594	0.980198	0.930693	0.980198	0.940594	0.970297	0.980198
0.980198	0.960396	0.980198	0.930693	0.950495	0.970297	0.960396	0.960396
0.950495	0.940594	0.960396	0.950495	0.940594	0.970297	0.950495	0.980198
0.980198	0.930693	0.970297	0.960396	0.970297	0.960396	0.960396	1.000000
0.970297	0.960396	0.960396	0.980198	0.980198	0.930693	0.960396	0.950495
0.940594	0.930693	0.960396	0.980198	0.950495	0.970297	0.940594	0.950495
0.930693	0.920792	0.940594	0.970297	0.980198	1.000000	0.960396	0.960396
0.920792	0.940594	0.930693	0.940594	0.940594	0.970297	0.960396	0.970297
