plate01	-0.15407166
plate01	-0.10522323
plate01	-0.19745977
plate01	-0.21604157
plate01	-0.12778768
plate01	-0.11610952
plate01	-0.08780316
plate01	-0.09035611
plate01	-0.11228984
plate01	-0.12245593
plate01	-0.27618595
plate01	-0.25604943
plate01	-0.21251598
plate01	-0.23347555
plate01	-0.15809360
plate01	-0.13618642
plate01	-0.11291625
plate01	-0.08448383
plate01	-0.09592272
plate01	-0.17013700
plate01	-0.05065451
plate01	-0.10806677
plate01	-0.19548201
plate01	-0.20088917
plate01	-0.13021574
plate01	-0.24066160
plate01	-0.19552036
plate01	-0.17445532
plate01	-0.08201507
plate01	-0.20905856
plate01	-0.13428017
plate01	-0.18746963
plate01	-0.22971932
plate01	-0.10566375
plate01	-0.09139873
plate01	-0.17854896
plate01	-0.15021963
plate01	-0.22022022
plate01	-0.06766732
plate01	-0.20641255
plate01	-0.14953704
plate01	-0.05637702
plate01	-0.11176793
plate01	-0.14232120
plate01	-0.18527938
plate01	-0.08506431
plate01	-0.10786972
plate01	-0.10758469
plate01	-0.12533162
plate01	-0.22444673
plate01	-0.15987477
plate01	-0.08663180
plate01	-0.21448583
plate01	-0.12612944
plate01	-0.00157161
plate01	-0.08863930
plate01	-0.05861376
plate01	-0.18526624
plate01	-0.10460532
plate01	-0.16996563
plate01	-0.08006097
plate01	-0.13948330
plate01	-0.20107278
plate01	-0.18414040
plate01	-0.21357769
plate01	-0.21596011
plate01	-0.09610918
plate01	-0.26338948
plate01	-0.10989100
plate01	-0.15621152
plate01	-0.17793746
plate01	-0.16688048
plate01	-0.12615854
plate01	-0.12086761
plate01	-0.21380026
plate01	-0.12858011
plate01	-0.06613692
plate01	-0.24080071
plate01	-0.17549393
plate01	-0.08276771
plate01	-0.09052136
plate01	-0.05994949
plate01	-0.21212732
plate01	-0.12157158
plate01	-0.10490863
plate01	-0.22256052
plate01	0.03387051
plate01	-0.15155353
plate01	-0.09614948
plate01	-0.14009403
plate01	-0.15065100
plate01	-0.08677917
plate01	-0.18833753
plate01	-0.13722458
plate01	-0.09813192
plate01	-0.14240047
plate02	-0.09846277
plate02	-0.17182313
plate02	-0.13416640
plate02	-0.01215120
plate02	-0.21369341
plate02	-0.22656449
plate02	-0.27628013
plate02	-0.21863604
plate02	-0.24358289
plate02	-0.22073057
plate02	-0.07475688
plate02	-0.14351266
plate02	-0.21646307
plate02	-0.18246642
plate02	-0.14527246
plate02	-0.14110707
plate02	-0.04880410
plate02	-0.27270018
plate02	-0.19854425
plate02	-0.15497812
plate02	-0.05842586
plate02	-0.26771940
plate02	-0.12165680
plate02	-0.13385261
plate02	-0.20243790
plate02	-0.04347767
plate02	-0.15520636
plate02	-0.15500429
plate02	-0.06618380
plate02	-0.12796733
plate02	-0.08647727
plate02	-0.10712582
plate02	-0.13252682
plate02	-0.08212726
plate02	-0.19752380
plate02	-0.16654052
plate02	-0.09646795
plate02	-0.13958696
plate02	-0.14808300
plate02	-0.19001881
plate02	-0.05297846
plate02	-0.13590042
plate02	-0.16310082
plate02	-0.13313729
plate02	-0.13393556
plate02	-0.07847906
plate02	-0.11552152
plate02	-0.13392629
plate02	-0.01655251
plate02	-0.11787750
plate02	-0.11310205
plate02	-0.21944112
plate02	-0.04965625
plate02	-0.16763734
plate02	-0.14317898
plate02	-0.15416488
plate02	-0.09436974
plate02	-0.03277330
plate02	-0.07406152
plate02	-0.08335370
plate02	-0.17167765
plate02	-0.14264462
plate02	-0.14560089
plate02	-0.13246310
plate02	-0.08505101
plate02	-0.27725335
plate02	-0.27437350
plate02	-0.11942696
plate02	-0.23266525
plate02	-0.12919073
plate02	-0.15400741
plate02	-0.18896619
plate02	-0.17065636
plate02	-0.22447670
plate02	-0.25238183
plate02	-0.14106043
plate02	-0.16939800
plate02	-0.12424779
plate02	-0.16281951
plate02	-0.13000089
plate02	0.00917493
plate02	-0.07362369
plate02	-0.11516820
plate02	-0.27032431
plate02	-0.23905977
plate02	-0.17148900
plate02	-0.22237941
plate02	-0.17187419
plate02	-0.20757003
plate02	-0.13665621
plate02	-0.12249430
plate02	-0.09386741
plate02	-0.18466190
plate02	-0.17361650
plate02	-0.11758409
plate02	-0.15534562
plate03	-0.12866796
plate03	-0.16995854
plate03	-0.10085565
plate03	-0.17575478
plate03	-0.14334995
plate03	-0.20161725
plate03	-0.15003382
plate03	-0.17428618
plate03	-0.10842368
plate03	-0.18127603
plate03	-0.11081998
plate03	-0.19979224
plate03	-0.17293540
plate03	-0.09779662
plate03	-0.17732285
plate03	-0.20446043
plate03	-0.16627422
plate03	-0.14444475
plate03	-0.14907906
plate03	-0.09889178
plate03	-0.10296764
plate03	-0.23225528
plate03	-0.20081994
plate03	-0.23656009
plate03	-0.08137583
plate03	-0.11333160
plate03	-0.16024131
plate03	-0.10655279
plate03	-0.08121708
plate03	-0.09044185
plate03	-0.12107394
plate03	-0.18555987
plate03	-0.20441290
plate03	-0.18070332
plate03	-0.17253964
plate03	-0.21296847
plate03	-0.01630278
plate03	-0.05271850
plate03	-0.13788096
plate03	-0.10377533
plate03	-0.16687422
plate03	-0.18467822
plate03	-0.12331050
plate03	-0.11942039
plate03	-0.12044979
plate03	-0.05876703
plate03	-0.15856191
plate03	-0.13220327
plate03	-0.14173049
plate03	-0.20470367
plate03	-0.11855803
plate03	-0.15289325
plate03	-0.11395720
plate03	-0.20204010
plate03	-0.08406837
plate03	-0.14030637
plate03	-0.16071434
plate03	-0.18151035
plate03	-0.16350321
plate03	-0.11198739
plate03	-0.17146515
plate03	-0.13041476
plate03	-0.10367629
plate03	-0.15305379
plate03	-0.15843130
plate03	-0.12953203
plate03	-0.15384793
plate03	-0.11977524
plate03	-0.03505034
plate03	-0.17883605
plate03	-0.12395832
plate03	-0.11243183
plate03	-0.13039367
plate03	-0.13447280
plate03	-0.05444140
plate03	-0.01488545
plate03	-0.23392737
plate03	-0.13195569
plate03	-0.20052957
plate03	-0.12030988
plate03	-0.17802962
plate03	-0.23515985
plate03	-0.03754203
plate03	-0.22379870
plate03	-0.13831455
plate03	-0.13349729
plate03	-0.06807749
plate03	-0.23778721
plate03	-0.09222262
plate03	-0.18708459
plate03	-0.13122354
plate03	-0.09953596
plate03	-0.29157915
plate03	-0.30933803
plate03	-0.23030384
plate03	-0.10059231
plate04	-0.19713547
plate04	-0.10412511
plate04	-0.14682712
plate04	-0.21054612
plate04	-0.18343542
plate04	-0.14306106
plate04	-0.18362528
plate04	-0.13705423
plate04	-0.20390625
plate04	-0.08313175
plate04	-0.16696969
plate04	-0.14370920
plate04	-0.05781214
plate04	-0.13654595
plate04	-0.03999506
plate04	-0.09300242
plate04	-0.22216260
plate04	-0.16964064
plate04	-0.22061517
plate04	-0.17029153
plate04	-0.08826785
plate04	-0.16404747
plate04	-0.17228126
plate04	-0.15740837
plate04	-0.05338754
plate04	-0.08720587
plate04	-0.10073241
plate04	-0.11508810
plate04	-0.15978691
plate04	-0.21213540
plate04	-0.10610443
plate04	-0.17789585
plate04	-0.09808893
plate04	-0.13687215
plate04	-0.15234566
plate04	-0.15705874
plate04	-0.18032783
plate04	-0.13029547
plate04	-0.10903911
plate04	-0.25302664
plate04	-0.14251985
plate04	-0.18054605
plate04	-0.06264139
plate04	-0.21644735
