40	0.1556
40	0.2667
40	0.2000
40	0.1111
40	0.2667
40	0.3333
40	0.2889
40	0.2222
40	0.2000
40	0.2889
20.0432093948838	0.2500
20.0432093948838	0.3111
20.0432093948838	0.2955
20.0432093948838	0.4091
20.0432093948838	0.3111
20.0432093948838	0.3111
20.0432093948838	0.3333
20.0432093948838	0.3182
20.0432093948838	0.2444
20.0432093948838	0.2667
20.0432093948838	0.2667
20.0432093948838	0.2500
20.0432093948838	0.3333
20.0432093948838	0.2273
20.0432093948838	0.3864
20.0432093948838	0.2667
20.0432093948838	0.3409
20.0432093948838	0.2222
20.0432093948838	0.2500
20.0432093948838	0.1818
20.0432093948838	0.3182
20.0432093948838	0.3556
20.0432093948838	0.1591
20.0432093948838	0.2727
20.0432093948838	0.2444
20.0432093948838	0.2000
20.0432093948838	0.2000
20.0432093948838	0.2000
20.0432093948838	0.3111
20.0432093948838	0.3636
20.0432093948838	0.2667
20.0432093948838	0.2889
20.0432093948838	0.2727
20.0432093948838	0.2222
20.0432093948838	0.2273
20.0432093948838	0.1818
20.0432093948838	0.2727
20.0432093948838	0.2000
20.0432093948838	0.3111
20.0432093948838	0.2889
20.0432093948838	0.2444
20.0432093948838	0.2889
20.0432093948838	0.2444
20.0432093948838	0.2889
20.0432093948838	0.2273
17.032909438244	0.2791
17.032909438244	0.2955
17.032909438244	0.2444
17.032909438244	0.2667
17.032909438244	0.2955
17.032909438244	0.3023
17.032909438244	0.2222
17.032909438244	0.2045
17.032909438244	0.1163
17.032909438244	0.1395
17.032909438244	0.2500
17.032909438244	0.3256
17.032909438244	0.2273
17.032909438244	0.1395
17.032909438244	0.3182
17.032909438244	0.3111
17.032909438244	0.1818
17.032909438244	0.1778
17.032909438244	0.2444
17.032909438244	0.1364
17.032909438244	0.2727
17.032909438244	0.2667
17.032909438244	0.2000
17.032909438244	0.1860
17.032909438244	0.4545
17.032909438244	0.3111
17.032909438244	0.3636
17.032909438244	0.1333
17.032909438244	0.2727
17.032909438244	0.3023
17.032909438244	0.2500
17.032909438244	0.1591
17.032909438244	0.2955
17.032909438244	0.2667
17.032909438244	0.1778
17.032909438244	0.2955
17.032909438244	0.1364
17.032909438244	0.1818
17.032909438244	0.2889
17.032909438244	0.2273
17.032909438244	0.1364
17.032909438244	0.3409
17.032909438244	0.3182
17.032909438244	0.2727
