ankh	0.2835537
ankh	0.2958445
ankh	0.2940435
ankh	0.2966683
ankh	0.306211
ankh	0.2779802
ankh	0.2914501
ankh	0.292523
ankh	0.3160947
ankh	0.3025145
ankh	0.2995146
ankh	0.2976181
ankh	0.2759405
ankh	0.3023948
ankh	0.2777775
ankh	0.3053
ankh	0.3089823
ankh	0.2995725
ankh	0.2922696
ankh	0.307872
ankh	0.2864303
ankh	0.2978108
ankh	0.2824416
ankh	0.3073989
ankh	0.3007653
ankh	0.30164
ankh	0.297688
ankh	0.2930754
ankh	0.2802005
ankh	0.2954894
ankh	0.2996702
ankh	0.3137544
ankh	0.29237
ankh	0.2968484
ankh	0.3074315
ankh	0.2970719
ankh	0.3010662
ankh	0.30476
ankh	0.3004526
ankh	0.2935555
ankh	0.2968258
ankh	0.301485
ankh	0.2956161
ankh	0.2924352
ankh	0.2968126
ankh	0.289178
ankh	0.3034262
ankh	0.2962615
ankh	0.2890261
ankh	0.2983413
ankh	0.2884617
ankh	0.3115164
ankh	0.2935805
ankh	0.2990959
ankh	0.300097
ankh	0.2897307
ankh	0.3115195
ankh	0.2885111
ankh	0.2872678
ankh	0.2954295
ankh	0.3072577
ankh	0.2969304
ankh	0.2934183
ankh	0.3038795
ankh	0.2965458
ankh	0.2968552
ankh	0.2956642
ankh	0.2889314
ankh	0.2934681
ankh	0.2891478
ankh	0.2842042
ankh	0.3032237
ankh	0.3031952
ankh	0.3038058
ankh	0.3033843
ankh	0.3031508
ankh	0.306263
ankh	0.2939496
ankh	0.2987428
ankh	0.3133205
ankh	0.2775621
ankh	0.2862428
ankh	0.3047576
ankh	0.2948112
ankh	0.2612676
ankh	0.298321
ankh	0.3132252
ankh	0.2950761
ankh	0.283084
ankh	0.2999316
ankh	0.2859263
ankh	0.3099019
ankh	0.3025972
ankh	0.3065165
ankh	0.3034743
ankh	0.3007602
morpork	0.1801077
morpork	0.2327278
morpork	0.2307967
morpork	0.1999051
morpork	0.2112351
morpork	0.2669308
morpork	0.1825514
morpork	0.1927461
morpork	0.2170821
morpork	0.1884208
morpork	0.2432132
morpork	0.2024652
morpork	0.2678883
morpork	0.1947995
morpork	0.1876925
morpork	0.2118572
morpork	0.1965167
morpork	0.2149719
morpork	0.1919886
morpork	0.1783741
morpork	0.1882364
morpork	0.1860407
morpork	0.1984062
morpork	0.1890958
morpork	0.2009154
morpork	0.1499895
morpork	0.2530936
morpork	0.200238
morpork	0.1872967
morpork	0.1519969
morpork	0.1959382
morpork	0.2167698
morpork	0.1776677
morpork	0.1947863
morpork	0.2148648
morpork	0.2170325
morpork	0.193255
morpork	0.2311657
morpork	0.1623885
morpork	0.1765178
morpork	0.2088157
morpork	0.2044876
morpork	0.1725274
morpork	0.1527241
morpork	0.1780327
morpork	0.1846208
morpork	0.2107261
morpork	0.2037435
morpork	0.1953058
morpork	0.1854185
morpork	0.2150689
morpork	0.1886439
morpork	0.1764987
morpork	0.238971
morpork	0.1664673
morpork	0.20136
morpork	0.2189937
morpork	0.2109888
morpork	0.1983779
morpork	0.1858679
morpork	0.2109299
morpork	0.2063676
morpork	0.2178389
morpork	0.1995092
morpork	0.1560044
morpork	0.1867101
morpork	0.2045989
morpork	0.1908251
morpork	0.2100432
morpork	0.1954589
morpork	0.1819998
morpork	0.2029085
morpork	0.1690183
morpork	0.201144
morpork	0.1889669
morpork	0.1694641
morpork	0.1969809
morpork	0.2347491
morpork	0.1443147
morpork	0.1935204
morpork	0.1903958
morpork	0.2171828
morpork	0.1719287
morpork	0.186097
morpork	0.1859802
morpork	0.1968546
morpork	0.1732119
morpork	0.2249646
morpork	0.1957318
morpork	0.205692
morpork	0.2332236
morpork	0.1818509
morpork	0.20252
morpork	0.1938718
