# PLATE_NAME morpork
# PLOT_MAX 0.3160947
# PLOT_MIN 0.1443147
0.1801077	0.2327278	0.2307967	0.1999051	0.2112351	0.2669308	0.1825514	0.1927461
0.2170821	0.1884208	0.2432132	0.2024652	0.2678883	0.1947995	0.1876925	0.2118572
0.1965167	0.2149719	0.1919886	0.1783741	0.1882364	0.1860407	0.1984062	0.1890958
0.2009154	0.1499895	0.2530936	0.200238	0.1872967	0.1519969	0.1959382	0.2167698
0.1776677	0.1947863	0.2148648	0.2170325	0.193255	0.2311657	0.1623885	0.1765178
0.2088157	0.2044876	0.1725274	0.1527241	0.1780327	0.1846208	0.2107261	0.2037435
0.1953058	0.1854185	0.2150689	0.1886439	0.1764987	0.238971	0.1664673	0.20136
0.2189937	0.2109888	0.1983779	0.1858679	0.2109299	0.2063676	0.2178389	0.1995092
0.1560044	0.1867101	0.2045989	0.1908251	0.2100432	0.1954589	0.1819998	0.2029085
0.1690183	0.201144	0.1889669	0.1694641	0.1969809	0.2347491	0.1443147	0.1935204
0.1903958	0.2171828	0.1719287	0.186097	0.1859802	0.1968546	0.1732119	0.2249646
0.1957318	0.205692	0.2332236	0.1818509	0.20252	0.1938718	0	0
