# PLATE_NAME ankh
# PLOT_MAX 0.3160947
# PLOT_MIN 0.1443147
0.2835537	0.2958445	0.2940435	0.2966683	0.306211	0.2779802	0.2914501	0.292523
0.3160947	0.3025145	0.2995146	0.2976181	0.2759405	0.3023948	0.2777775	0.3053
0.3089823	0.2995725	0.2922696	0.307872	0.2864303	0.2978108	0.2824416	0.3073989
0.3007653	0.30164	0.297688	0.2930754	0.2802005	0.2954894	0.2996702	0.3137544
0.29237	0.2968484	0.3074315	0.2970719	0.3010662	0.30476	0.3004526	0.2935555
0.2968258	0.301485	0.2956161	0.2924352	0.2968126	0.289178	0.3034262	0.2962615
0.2890261	0.2983413	0.2884617	0.3115164	0.2935805	0.2990959	0.300097	0.2897307
0.3115195	0.2885111	0.2872678	0.2954295	0.3072577	0.2969304	0.2934183	0.3038795
0.2965458	0.2968552	0.2956642	0.2889314	0.2934681	0.2891478	0.2842042	0.3032237
0.3031952	0.3038058	0.3033843	0.3031508	0.306263	0.2939496	0.2987428	0.3133205
0.2775621	0.2862428	0.3047576	0.2948112	0.2612676	0.298321	0.3132252	0.2950761
0.283084	0.2999316	0.2859263	0.3099019	0.3025972	0.3065165	0.3034743	0.3007602
