40	0.2653
40	0.2245
40	0.2449
40	0.2653
40	0.2245
40	0.3061
40	0.1633
40	0.3061
40	0.2449
40	0.2857
40	0.2857
40	0.3469
40	0.2449
40	0.2041
40	0.3061
40	0.2041
40	0.3265
40	0.1633
19.8678346037556	0.2857
19.8678346037556	0.2449
19.8678346037556	0.1250
19.8678346037556	0.2857
19.8678346037556	0.3469
19.8678346037556	0.2500
19.8678346037556	0.3265
19.8678346037556	0.2292
19.8678346037556	0.3061
19.8678346037556	0.2245
19.8678346037556	0.2449
19.8678346037556	0.2245
19.8678346037556	0.1458
19.8678346037556	0.3061
19.8678346037556	0.2292
19.8678346037556	0.2083
19.8678346037556	0.1042
19.8678346037556	0.1429
19.8678346037556	0.3542
19.8678346037556	0.2708
19.8678346037556	0.2917
19.8678346037556	0.3061
19.8678346037556	0.2449
19.8678346037556	0.2857
19.8678346037556	0.2292
19.8678346037556	0.2449
19.8678346037556	0.3333
19.8678346037556	0.2292
19.8678346037556	0.2245
19.8678346037556	0.1875
19.8678346037556	0.3125
19.8678346037556	0.1875
19.8678346037556	0.1875
19.8678346037556	0.2083
19.8678346037556	0.1633
19.8678346037556	0.1667
19.8678346037556	0.2500
19.8678346037556	0.2292
19.8678346037556	0.3333
19.8678346037556	0.2041
19.8678346037556	0.1875
19.8678346037556	0.2245
19.8678346037556	0.2500
19.8678346037556	0.3333
19.8678346037556	0.3469
19.8678346037556	0.2857
19.8678346037556	0.3469
19.8678346037556	0.2708
19.8678346037556	0.2708
19.8678346037556	0.2653
19.8678346037556	0.1837
19.8678346037556	0.1837
19.8678346037556	0.1429
19.8678346037556	0.3061
16.8573240137128	0.2128
16.8573240137128	0.1667
16.8573240137128	0.2245
16.8573240137128	0.2708
16.8573240137128	0.2766
16.8573240137128	0.2500
16.8573240137128	0.2292
16.8573240137128	0.1875
16.8573240137128	0.2553
16.8573240137128	0.1837
16.8573240137128	0.1837
16.8573240137128	0.2708
16.8573240137128	0.3750
16.8573240137128	0.2245
16.8573240137128	0.3125
16.8573240137128	0.1429
16.8573240137128	0.3469
16.8573240137128	0.2653
16.8573240137128	0.3542
16.8573240137128	0.2245
16.8573240137128	0.3469
16.8573240137128	0.2340
16.8573240137128	0.1875
16.8573240137128	0.2083
16.8573240137128	0.2917
16.8573240137128	0.1458
16.8573240137128	0.2292
16.8573240137128	0.2708
16.8573240137128	0.2041
16.8573240137128	0.2292
16.8573240137128	0.1633
